gene,n_metabolites,n_cell_types,n_associations,sfari_score,is_sfari,is_hub
FBXO40,0,0,0,2,TRUE,FALSE
HCLS1,0,0,0,NA,FALSE,FALSE
GOLGB1,0,0,0,NA,FALSE,FALSE
ENSG00000288868,0,0,0,NA,FALSE,FALSE
IQCB1,0,0,0,NA,FALSE,FALSE
EAF2,0,0,0,NA,FALSE,FALSE
SLC15A2,0,0,0,NA,FALSE,FALSE
ILDR1,0,0,0,NA,FALSE,FALSE
CD86,0,0,0,NA,FALSE,FALSE
CASR,0,0,0,NA,FALSE,FALSE
CSTA,0,0,0,NA,FALSE,FALSE
MIX23,0,0,0,NA,FALSE,FALSE
FAM162A,0,0,0,NA,FALSE,FALSE
WDR5B,0,0,0,NA,FALSE,FALSE
WDR5B-DT,0,0,0,NA,FALSE,FALSE
KPNA1,0,0,0,NA,FALSE,FALSE
ENSG00000287207,0,0,0,NA,FALSE,FALSE
PARP9,0,0,0,NA,FALSE,FALSE
DTX3L,0,0,0,NA,FALSE,FALSE
PARP15,0,0,0,NA,FALSE,FALSE
PARP14,0,0,0,NA,FALSE,FALSE
HSPBAP1,0,0,0,NA,FALSE,FALSE
SLC49A4,0,0,0,NA,FALSE,FALSE
LINC02035,0,0,0,NA,FALSE,FALSE
SEMA5B,0,0,0,NA,FALSE,FALSE
PDIA5,0,0,0,NA,FALSE,FALSE
SEC22A,0,0,0,NA,FALSE,FALSE
ENSG00000273454,0,0,0,NA,FALSE,FALSE
ADCY5,0,0,0,2,TRUE,FALSE
ENSG00000272678,0,0,0,NA,FALSE,FALSE
HACD2,0,0,0,NA,FALSE,FALSE
MYLK-AS1,0,0,0,NA,FALSE,FALSE
MYLK,0,0,0,3,TRUE,FALSE
MYLK-AS2,0,0,0,NA,FALSE,FALSE
ENSG00000288806,0,0,0,NA,FALSE,FALSE
ENSG00000273123,0,0,0,NA,FALSE,FALSE
CCDC14,0,0,0,NA,FALSE,FALSE
ROPN1,0,0,0,NA,FALSE,FALSE
KALRN,0,0,0,NA,FALSE,FALSE
ENSG00000288713,0,0,0,NA,FALSE,FALSE
ENSG00000260391,0,0,0,NA,FALSE,FALSE
UMPS,0,0,0,NA,FALSE,FALSE
ITGB5,0,0,0,NA,FALSE,FALSE
ITGB5-AS1,0,0,0,NA,FALSE,FALSE
MUC13,0,0,0,NA,FALSE,FALSE
HEG1,0,0,0,NA,FALSE,FALSE
ENSG00000288022,0,0,0,NA,FALSE,FALSE
SLC12A8,0,0,0,NA,FALSE,FALSE
ZNF148,0,0,0,NA,FALSE,FALSE
ENSG00000289324,0,0,0,NA,FALSE,FALSE
SNX4,0,0,0,NA,FALSE,FALSE
OSBPL11,0,0,0,NA,FALSE,FALSE
ENSG00000284624,0,0,0,NA,FALSE,FALSE
ENSG00000272840,0,0,0,NA,FALSE,FALSE
ENSG00000287617,0,0,0,NA,FALSE,FALSE
LINC02614,0,0,0,NA,FALSE,FALSE
ENSG00000248787,0,0,0,NA,FALSE,FALSE
FAM86JP,0,0,0,NA,FALSE,FALSE
ENSG00000291096,0,0,0,NA,FALSE,FALSE
ROPN1B,0,0,0,NA,FALSE,FALSE
SLC41A3,0,0,0,NA,FALSE,FALSE
ENSG00000248607,0,0,0,NA,FALSE,FALSE
SLC41A3-AS1,0,0,0,NA,FALSE,FALSE
ALDH1L1,0,0,0,3,TRUE,FALSE
ALDH1L1-AS1,0,0,0,NA,FALSE,FALSE
ALDH1L1-AS2,0,0,0,NA,FALSE,FALSE
ENSG00000287232,0,0,0,NA,FALSE,FALSE
ENSG00000250934,0,0,0,NA,FALSE,FALSE
ENSG00000251448,0,0,0,NA,FALSE,FALSE
ENSG00000287440,0,0,0,NA,FALSE,FALSE
KLF15,0,0,0,NA,FALSE,FALSE
CFAP100-DT,0,0,0,NA,FALSE,FALSE
CFAP100,0,0,0,NA,FALSE,FALSE
ZXDC,0,0,0,NA,FALSE,FALSE
UROC1,0,0,0,NA,FALSE,FALSE
CHST13,0,0,0,NA,FALSE,FALSE
C3orf22,0,0,0,NA,FALSE,FALSE
TXNRD3,0,0,0,NA,FALSE,FALSE
CHCHD6,0,0,0,NA,FALSE,FALSE
PLXNA1,0,0,0,NA,FALSE,FALSE
ENSG00000287784,0,0,0,NA,FALSE,FALSE
PRR23E,0,0,0,NA,FALSE,FALSE
ENSG00000290035,0,0,0,NA,FALSE,FALSE
ENSG00000289641,0,0,0,NA,FALSE,FALSE
ENSG00000286919,0,0,0,NA,FALSE,FALSE
PRR20G,0,0,0,NA,FALSE,FALSE
LINC02016,0,0,0,NA,FALSE,FALSE
ENSG00000288769,0,0,0,NA,FALSE,FALSE
LINC01471,0,0,0,NA,FALSE,FALSE
LINC01472,0,0,0,NA,FALSE,FALSE
LINC02034,0,0,0,NA,FALSE,FALSE
ENSG00000282860,0,0,0,NA,FALSE,FALSE
TPRA1,0,0,0,NA,FALSE,FALSE
MCM2,0,0,0,NA,FALSE,FALSE
ENSG00000285600,0,0,0,NA,FALSE,FALSE
PODXL2,0,0,0,NA,FALSE,FALSE
ABTB1,0,0,0,NA,FALSE,FALSE
MGLL,0,0,0,NA,FALSE,FALSE
ENSG00000287143,0,0,0,NA,FALSE,FALSE
KBTBD12,0,0,0,NA,FALSE,FALSE
SEC61A1,0,0,0,NA,FALSE,FALSE
RUVBL1,0,0,0,NA,FALSE,FALSE
RUVBL1-AS1,0,0,0,NA,FALSE,FALSE
EEFSEC,0,0,0,NA,FALSE,FALSE
ENSG00000285619,0,0,0,NA,FALSE,FALSE
DNAJB8,0,0,0,NA,FALSE,FALSE
DNAJB8-AS1,0,0,0,NA,FALSE,FALSE
GATA2,0,0,0,NA,FALSE,FALSE
GATA2-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000286806,0,0,0,NA,FALSE,FALSE
LINC01565,0,0,0,NA,FALSE,FALSE
RPN1,0,0,0,NA,FALSE,FALSE
RAB7A,0,0,0,NA,FALSE,FALSE
ENSG00000290241,0,0,0,NA,FALSE,FALSE
ENSG00000290242,0,0,0,NA,FALSE,FALSE
ENSG00000261159,0,0,0,NA,FALSE,FALSE
IFT122P3,0,0,0,NA,FALSE,FALSE
ACAD9-DT,0,0,0,NA,FALSE,FALSE
ACAD9,0,0,0,NA,FALSE,FALSE
CFAP92,0,0,0,NA,FALSE,FALSE
EFCC1,0,0,0,NA,FALSE,FALSE
GP9,0,0,0,NA,FALSE,FALSE
ENSG00000290001,0,0,0,NA,FALSE,FALSE
RAB43,0,0,0,2,TRUE,FALSE
ENSG00000273174,0,0,0,NA,FALSE,FALSE
ISY1,0,0,0,NA,FALSE,FALSE
ENSG00000288996,0,0,0,NA,FALSE,FALSE
ENSG00000273437,0,0,0,NA,FALSE,FALSE
CNBP,0,0,0,NA,FALSE,FALSE
ENSG00000289469,0,0,0,NA,FALSE,FALSE
ENSG00000289351,0,0,0,NA,FALSE,FALSE
COPG1,0,0,0,NA,FALSE,FALSE
ENSG00000286729,0,0,0,NA,FALSE,FALSE
HMCES,0,0,0,NA,FALSE,FALSE
H1-10,0,0,0,NA,FALSE,FALSE
H1-10-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000290993,0,0,0,NA,FALSE,FALSE
EFCAB12,0,0,0,NA,FALSE,FALSE
IFT122,0,0,0,NA,FALSE,FALSE
MBD4,0,0,0,2,TRUE,FALSE
RHO,0,0,0,NA,FALSE,FALSE
H1-8,0,0,0,NA,FALSE,FALSE
PLXND1,0,0,0,NA,FALSE,FALSE
TMCC1,0,0,0,NA,FALSE,FALSE
ENSG00000203644,0,0,0,NA,FALSE,FALSE
TMCC1-DT,0,0,0,NA,FALSE,FALSE
ENSG00000250643,0,0,0,NA,FALSE,FALSE
TRH,0,0,0,NA,FALSE,FALSE
ALG1L2,0,0,0,NA,FALSE,FALSE
LINC02014,0,0,0,NA,FALSE,FALSE
ENSG00000291081,0,0,0,NA,FALSE,FALSE
LINC02021,0,0,0,NA,FALSE,FALSE
ENSG00000288111,0,0,0,NA,FALSE,FALSE
COL6A5,0,0,0,NA,FALSE,FALSE
COL6A6,0,0,0,NA,FALSE,FALSE
PIK3R4,0,0,0,NA,FALSE,FALSE
ENSG00000285631,0,0,0,NA,FALSE,FALSE
ATP2C1,0,0,0,NA,FALSE,FALSE
ENSG00000250592,0,0,0,NA,FALSE,FALSE
ASTE1,0,0,0,NA,FALSE,FALSE
NEK11,0,0,0,NA,FALSE,FALSE
ENSG00000250129,0,0,0,NA,FALSE,FALSE
NUDT16-DT,0,0,0,NA,FALSE,FALSE
NUDT16,0,0,0,NA,FALSE,FALSE
ENSG00000261167,0,0,0,NA,FALSE,FALSE
MRPL3,0,0,0,NA,FALSE,FALSE
ENSG00000248468,0,0,0,NA,FALSE,FALSE
CPNE4,0,0,0,NA,FALSE,FALSE
ENSG00000289118,0,0,0,NA,FALSE,FALSE
ACP3,0,0,0,NA,FALSE,FALSE
DNAJC13,0,0,0,NA,FALSE,FALSE
ACAD11,0,0,0,NA,FALSE,FALSE
ACKR4,0,0,0,NA,FALSE,FALSE
UBA5,0,0,0,NA,FALSE,FALSE
NPHP3,0,0,0,NA,FALSE,FALSE
NPHP3-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000249725,0,0,0,NA,FALSE,FALSE
TMEM108,0,0,0,NA,FALSE,FALSE
TMEM108-AS1,0,0,0,NA,FALSE,FALSE
BFSP2,0,0,0,NA,FALSE,FALSE
BFSP2-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000272832,0,0,0,NA,FALSE,FALSE
CDV3,0,0,0,NA,FALSE,FALSE
TOPBP1,0,0,0,NA,FALSE,FALSE
ENSG00000291042,0,0,0,NA,FALSE,FALSE
TF,0,0,0,NA,FALSE,FALSE
SRPRB,0,0,0,NA,FALSE,FALSE
ENSG00000285908,0,0,0,NA,FALSE,FALSE
RAB6B,0,0,0,NA,FALSE,FALSE
C3orf36,0,0,0,NA,FALSE,FALSE
SLCO2A1,0,0,0,NA,FALSE,FALSE
LINC02000,0,0,0,NA,FALSE,FALSE
RYK,0,0,0,NA,FALSE,FALSE
LINC02004,0,0,0,NA,FALSE,FALSE
ENSG00000260633,0,0,0,NA,FALSE,FALSE
AMOTL2,0,0,0,NA,FALSE,FALSE
ANAPC13,0,0,0,NA,FALSE,FALSE
CEP63,0,0,0,NA,FALSE,FALSE
ENSG00000288700,0,0,0,NA,FALSE,FALSE
KY,0,0,0,NA,FALSE,FALSE
ENSG00000286982,0,0,0,NA,FALSE,FALSE
EPHB1,0,0,0,3,TRUE,FALSE
ENSG00000240086,0,0,0,NA,FALSE,FALSE
PPP2R3A,0,0,0,NA,FALSE,FALSE
ENSG00000273455,0,0,0,NA,FALSE,FALSE
MSL2,0,0,0,3,TRUE,FALSE
PCCB,0,0,0,1,TRUE,FALSE
STAG1,0,0,0,NA,FALSE,FALSE
STAG1-DT,0,0,0,NA,FALSE,FALSE
ENSG00000286915,0,0,0,NA,FALSE,FALSE
SLC35G2,0,0,0,NA,FALSE,FALSE
NCK1-DT,0,0,0,NA,FALSE,FALSE
ENSG00000273486,0,0,0,NA,FALSE,FALSE
NCK1,0,0,0,NA,FALSE,FALSE
IL20RB,0,0,0,NA,FALSE,FALSE
IL20RB-AS1,0,0,0,NA,FALSE,FALSE
SOX14,0,0,0,NA,FALSE,FALSE
LINC01210,0,0,0,NA,FALSE,FALSE
ENSG00000261146,0,0,0,NA,FALSE,FALSE
CLDN18,0,0,0,NA,FALSE,FALSE
ENSG00000272609,0,0,0,NA,FALSE,FALSE
DZIP1L,0,0,0,NA,FALSE,FALSE
A4GNT,0,0,0,NA,FALSE,FALSE
DBR1,0,0,0,NA,FALSE,FALSE
ARMC8,0,0,0,NA,FALSE,FALSE
NME9,0,0,0,NA,FALSE,FALSE
MRAS,0,0,0,NA,FALSE,FALSE
ESYT3,0,0,0,NA,FALSE,FALSE
CEP70,0,0,0,NA,FALSE,FALSE
FAIM,0,0,0,NA,FALSE,FALSE
PIK3CB,0,0,0,NA,FALSE,FALSE
LINC01391,0,0,0,NA,FALSE,FALSE
FOXL2,0,0,0,NA,FALSE,FALSE
FOXL2NB,0,0,0,NA,FALSE,FALSE
PRR23A,0,0,0,NA,FALSE,FALSE
MRPS22,0,0,0,NA,FALSE,FALSE
PRR23B,0,0,0,NA,FALSE,FALSE
PRR23C,0,0,0,NA,FALSE,FALSE
BPESC1,0,0,0,NA,FALSE,FALSE
PISRT1,0,0,0,NA,FALSE,FALSE
ENSG00000286988,0,0,0,NA,FALSE,FALSE
ENSG00000272656,0,0,0,NA,FALSE,FALSE
COPB2,0,0,0,NA,FALSE,FALSE
COPB2-DT,0,0,0,NA,FALSE,FALSE
RBP2,0,0,0,NA,FALSE,FALSE
ENSG00000248790,0,0,0,NA,FALSE,FALSE
RBP1,0,0,0,NA,FALSE,FALSE
NMNAT3,0,0,0,NA,FALSE,FALSE
ENSG00000261763,0,0,0,NA,FALSE,FALSE
ENSG00000250543,0,0,0,NA,FALSE,FALSE
ENSG00000251471,0,0,0,NA,FALSE,FALSE
CLSTN2,0,0,0,NA,FALSE,FALSE
ENSG00000249290,0,0,0,NA,FALSE,FALSE
ENSG00000251058,0,0,0,NA,FALSE,FALSE
ENSG00000289632,0,0,0,NA,FALSE,FALSE
CLSTN2-AS1,0,0,0,NA,FALSE,FALSE
TRIM42,0,0,0,NA,FALSE,FALSE
ENSG00000261826,0,0,0,NA,FALSE,FALSE
SLC25A36,0,0,0,NA,FALSE,FALSE
ENSG00000248773,0,0,0,NA,FALSE,FALSE
SPSB4,0,0,0,NA,FALSE,FALSE
ENSG00000251270,0,0,0,NA,FALSE,FALSE
PXYLP1,0,0,0,NA,FALSE,FALSE
ENSG00000287155,0,0,0,NA,FALSE,FALSE
ENSG00000249417,0,0,0,NA,FALSE,FALSE
ZBTB38,0,0,0,NA,FALSE,FALSE
ENSG00000288585,0,0,0,NA,FALSE,FALSE
RASA2,0,0,0,NA,FALSE,FALSE
RASA2-IT1,0,0,0,NA,FALSE,FALSE
RNF7,0,0,0,NA,FALSE,FALSE
GRK7,0,0,0,NA,FALSE,FALSE
ENSG00000286822,0,0,0,NA,FALSE,FALSE
ATP1B3,0,0,0,NA,FALSE,FALSE
ATP1B3-AS1,0,0,0,NA,FALSE,FALSE
TFDP2,0,0,0,NA,FALSE,FALSE
GK5,0,0,0,NA,FALSE,FALSE
XRN1,0,0,0,NA,FALSE,FALSE
ATR,0,0,0,NA,FALSE,FALSE
ENSG00000244327,0,0,0,NA,FALSE,FALSE
PLS1,0,0,0,NA,FALSE,FALSE
PLS1-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000287045,0,0,0,NA,FALSE,FALSE
TRPC1,0,0,0,NA,FALSE,FALSE
PCOLCE2,0,0,0,NA,FALSE,FALSE
ENSG00000243818,0,0,0,NA,FALSE,FALSE
PAQR9,0,0,0,NA,FALSE,FALSE
PAQR9-AS1,0,0,0,NA,FALSE,FALSE
U2SURP,0,0,0,NA,FALSE,FALSE
ENSG00000268129,0,0,0,NA,FALSE,FALSE
ENSG00000243733,0,0,0,NA,FALSE,FALSE
CHST2,0,0,0,3,TRUE,FALSE
ENSG00000241679,0,0,0,NA,FALSE,FALSE
SLC9A9,1,1,1,2,TRUE,FALSE
ENSG00000240888,0,0,0,NA,FALSE,FALSE
SLC9A9-AS1,0,0,0,NA,FALSE,FALSE
SLC9A9-AS2,0,0,0,NA,FALSE,FALSE
DIPK2A,0,0,0,2,TRUE,FALSE
ENSG00000289986,0,0,0,NA,FALSE,FALSE
ENSG00000244358,0,0,0,NA,FALSE,FALSE
ENSG00000240095,0,0,0,NA,FALSE,FALSE
PLOD2,0,0,0,NA,FALSE,FALSE
ENSG00000261051,0,0,0,NA,FALSE,FALSE
ENSG00000243415,0,0,0,NA,FALSE,FALSE
LNCSRLR,0,0,0,NA,FALSE,FALSE
PLSCR4,0,0,0,NA,FALSE,FALSE
PLSCR2,0,0,0,NA,FALSE,FALSE
PLSCR1,0,0,0,NA,FALSE,FALSE
PLSCR5,0,0,0,NA,FALSE,FALSE
PLSCR5-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000243620,0,0,0,NA,FALSE,FALSE
LINC02010,0,0,0,NA,FALSE,FALSE
ZIC4,0,0,0,NA,FALSE,FALSE
ZIC4-AS1,0,0,0,NA,FALSE,FALSE
ZIC1,0,0,0,NA,FALSE,FALSE
ENSG00000289451,0,0,0,NA,FALSE,FALSE
ENSG00000239661,0,0,0,NA,FALSE,FALSE
ENSG00000239922,0,0,0,NA,FALSE,FALSE
ENSG00000285798,0,0,0,NA,FALSE,FALSE
LINC02032,0,0,0,NA,FALSE,FALSE
ENSG00000285660,0,0,0,NA,FALSE,FALSE
ENSG00000241792,0,0,0,NA,FALSE,FALSE
ENSG00000244650,0,0,0,NA,FALSE,FALSE
LINC02045,0,0,0,NA,FALSE,FALSE
LINC02046,0,0,0,NA,FALSE,FALSE
ENSG00000285557,0,0,0,NA,FALSE,FALSE
AGTR1,0,0,0,NA,FALSE,FALSE
CPB1,0,0,0,NA,FALSE,FALSE
ENSG00000240521,0,0,0,NA,FALSE,FALSE
CPA3,0,0,0,NA,FALSE,FALSE
ENSG00000287198,0,0,0,NA,FALSE,FALSE
GYG1,0,0,0,NA,FALSE,FALSE
HLTF,0,0,0,NA,FALSE,FALSE
HLTF-AS1,0,0,0,NA,FALSE,FALSE
HPS3,0,0,0,NA,FALSE,FALSE
CP,0,0,0,NA,FALSE,FALSE
ENSG00000286714,0,0,0,NA,FALSE,FALSE
TM4SF18-AS1,0,0,0,NA,FALSE,FALSE
TM4SF18,0,0,0,NA,FALSE,FALSE
TM4SF1,0,0,0,NA,FALSE,FALSE
TM4SF1-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000243885,0,0,0,NA,FALSE,FALSE
TM4SF4,0,0,0,NA,FALSE,FALSE
WWTR1,0,0,0,NA,FALSE,FALSE
WWTR1-IT1,0,0,0,NA,FALSE,FALSE
WWTR1-AS1,0,0,0,NA,FALSE,FALSE
COMMD2,0,0,0,NA,FALSE,FALSE
ANKUB1,0,0,0,NA,FALSE,FALSE
RNF13,0,0,0,NA,FALSE,FALSE
PFN2,0,0,0,NA,FALSE,FALSE
PFN2-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000243944,0,0,0,NA,FALSE,FALSE
LINC01998,0,0,0,NA,FALSE,FALSE
ENSG00000241048,0,0,0,NA,FALSE,FALSE
LINC01213,0,0,0,NA,FALSE,FALSE
LINC01214,0,0,0,NA,FALSE,FALSE
ENSG00000289524,0,0,0,NA,FALSE,FALSE
ENSG00000286501,0,0,0,NA,FALSE,FALSE
ENSG00000289086,0,0,0,NA,FALSE,FALSE
TSC22D2,0,0,0,NA,FALSE,FALSE
SERP1,0,0,0,NA,FALSE,FALSE
EIF2A,0,0,0,NA,FALSE,FALSE
SELENOT,0,0,0,NA,FALSE,FALSE
ERICH6,0,0,0,NA,FALSE,FALSE
ERICH6-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000287688,0,0,0,NA,FALSE,FALSE
SIAH2,0,0,0,NA,FALSE,FALSE
SIAH2-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000289005,0,0,0,NA,FALSE,FALSE
CLRN1-AS1,0,0,0,NA,FALSE,FALSE
MINDY4B,0,0,0,NA,FALSE,FALSE
ENSG00000243273,0,0,0,NA,FALSE,FALSE
CLRN1,0,0,0,NA,FALSE,FALSE
MED12L,1,1,1,2,TRUE,FALSE
GPR171,0,0,0,NA,FALSE,FALSE
P2RY14,0,0,0,NA,FALSE,FALSE
ENSG00000286273,0,0,0,NA,FALSE,FALSE
GPR87,0,0,0,NA,FALSE,FALSE
P2RY13,0,0,0,NA,FALSE,FALSE
P2RY12,0,0,0,NA,FALSE,FALSE
IGSF10,0,0,0,NA,FALSE,FALSE
LINC02066,0,0,0,NA,FALSE,FALSE
AADACL2,0,0,0,NA,FALSE,FALSE
AADACL2-AS1,0,0,0,NA,FALSE,FALSE
AADACP1,0,0,0,NA,FALSE,FALSE
ENSG00000290514,0,0,0,NA,FALSE,FALSE
AADAC,0,0,0,NA,FALSE,FALSE
SUCNR1,0,0,0,NA,FALSE,FALSE
LINC02917,0,0,0,NA,FALSE,FALSE
ENSG00000289315,0,0,0,NA,FALSE,FALSE
MBNL1,0,0,0,NA,FALSE,FALSE
MBNL1-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000243305,0,0,0,NA,FALSE,FALSE
ENSG00000244545,0,0,0,NA,FALSE,FALSE
ENSG00000287706,0,0,0,NA,FALSE,FALSE
P2RY1,0,0,0,NA,FALSE,FALSE
ENSG00000288787,0,0,0,NA,FALSE,FALSE
ENSG00000244268,0,0,0,NA,FALSE,FALSE
ENSG00000289885,0,0,0,NA,FALSE,FALSE
RAP2B,0,0,0,NA,FALSE,FALSE
ENSG00000290079,0,0,0,NA,FALSE,FALSE
ENSG00000241220,0,0,0,NA,FALSE,FALSE
ENSG00000241912,0,0,0,NA,FALSE,FALSE
LINC02006,0,0,0,NA,FALSE,FALSE
LINC02877,0,0,0,NA,FALSE,FALSE
ENSG00000243486,0,0,0,NA,FALSE,FALSE
ARHGEF26-AS1,0,0,0,NA,FALSE,FALSE
ARHGEF26,0,0,0,NA,FALSE,FALSE
DHX36,0,0,0,NA,FALSE,FALSE
GPR149,6,3,8,NA,FALSE,TRUE
ENSG00000243861,0,0,0,NA,FALSE,FALSE
ENSG00000243969,0,0,0,NA,FALSE,FALSE
ENSG00000243953,0,0,0,NA,FALSE,FALSE
MME,1,1,1,NA,FALSE,FALSE
MME-AS1,0,0,0,NA,FALSE,FALSE
LINC01487,0,0,0,NA,FALSE,FALSE
STRIT1,0,0,0,NA,FALSE,FALSE
ENSG00000242790,0,0,0,NA,FALSE,FALSE
PLCH1,0,0,0,NA,FALSE,FALSE
PLCH1-AS1,0,0,0,NA,FALSE,FALSE
PLCH1-AS2,0,0,0,NA,FALSE,FALSE
ENSG00000214919,0,0,0,NA,FALSE,FALSE
C3orf33,0,0,0,NA,FALSE,FALSE
SLC33A1,0,0,0,NA,FALSE,FALSE
ENSG00000286585,0,0,0,NA,FALSE,FALSE
GMPS,0,0,0,NA,FALSE,FALSE
ENSG00000288032,0,0,0,NA,FALSE,FALSE
KCNAB1,0,0,0,NA,FALSE,FALSE
ENSG00000287916,0,0,0,NA,FALSE,FALSE
KCNAB1-AS2,0,0,0,NA,FALSE,FALSE
KCNAB1-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000272990,0,0,0,NA,FALSE,FALSE
SSR3,0,0,0,NA,FALSE,FALSE
TIPARP-AS1,0,0,0,NA,FALSE,FALSE
TIPARP,0,0,0,NA,FALSE,FALSE
LINC00886,0,0,0,NA,FALSE,FALSE
LEKR1,0,0,0,NA,FALSE,FALSE
LINC00880,0,0,0,NA,FALSE,FALSE
LINC02029,0,0,0,NA,FALSE,FALSE
ENSG00000289409,0,0,0,NA,FALSE,FALSE
LINC00881,0,0,0,NA,FALSE,FALSE
CCNL1,0,0,0,NA,FALSE,FALSE
ENSG00000241770,0,0,0,NA,FALSE,FALSE
ENSG00000243176,0,0,0,NA,FALSE,FALSE
ENSG00000286361,0,0,0,NA,FALSE,FALSE
VEPH1,0,0,0,NA,FALSE,FALSE
PTX3,0,0,0,NA,FALSE,FALSE
ENSG00000286892,0,0,0,NA,FALSE,FALSE
ENSG00000242536,0,0,0,NA,FALSE,FALSE
ENSG00000239716,0,0,0,NA,FALSE,FALSE
SHOX2,0,0,0,NA,FALSE,FALSE
RSRC1,0,0,0,NA,FALSE,FALSE
MLF1-DT,0,0,0,NA,FALSE,FALSE
MLF1,0,0,0,NA,FALSE,FALSE
GFM1,0,0,0,NA,FALSE,FALSE
LXN,0,0,0,NA,FALSE,FALSE
ENSG00000272087,0,0,0,NA,FALSE,FALSE
RARRES1,0,0,0,NA,FALSE,FALSE
MFSD1,0,0,0,NA,FALSE,FALSE
ENSG00000240207,0,0,0,NA,FALSE,FALSE
ENSG00000271778,0,0,0,NA,FALSE,FALSE
ENSG00000272247,0,0,0,NA,FALSE,FALSE
IQCJ,0,0,0,NA,FALSE,FALSE
ENSG00000286913,0,0,0,NA,FALSE,FALSE
IQCJ-SCHIP1-AS1,0,0,0,NA,FALSE,FALSE
SCHIP1,0,0,0,NA,FALSE,FALSE
IL12A-AS1,0,0,0,NA,FALSE,FALSE
IL12A,0,0,0,NA,FALSE,FALSE
LINC01100,0,0,0,NA,FALSE,FALSE
C3orf80,0,0,0,NA,FALSE,FALSE
IFT80,0,0,0,NA,FALSE,FALSE
SMC4,0,0,0,NA,FALSE,FALSE
TRIM59,0,0,0,NA,FALSE,FALSE
KPNA4,0,0,0,NA,FALSE,FALSE
ARL14,0,0,0,NA,FALSE,FALSE
PPM1L-DT,0,0,0,NA,FALSE,FALSE
PPM1L,0,0,0,NA,FALSE,FALSE
B3GALNT1,0,0,0,NA,FALSE,FALSE
NMD3,0,0,0,NA,FALSE,FALSE
SPTSSB,0,0,0,NA,FALSE,FALSE
LINC02067,0,0,0,NA,FALSE,FALSE
ENSG00000269888,0,0,0,NA,FALSE,FALSE
OTOL1,0,0,0,NA,FALSE,FALSE
ENSG00000288087,0,0,0,NA,FALSE,FALSE
ENSG00000240354,0,0,0,NA,FALSE,FALSE
ENSG00000241168,0,0,0,NA,FALSE,FALSE
LINC01192,0,0,0,NA,FALSE,FALSE
ENSG00000240792,0,0,0,NA,FALSE,FALSE
ENSG00000289884,0,0,0,NA,FALSE,FALSE
LINC01323,0,0,0,NA,FALSE,FALSE
LINC01324,0,0,0,NA,FALSE,FALSE
SI,0,0,0,NA,FALSE,FALSE
LINC02023,0,0,0,NA,FALSE,FALSE
SLITRK3,0,0,0,NA,FALSE,FALSE
LINC01322,0,0,0,NA,FALSE,FALSE
BCHE,0,0,0,NA,FALSE,FALSE
LINC01326,0,0,0,NA,FALSE,FALSE
ENSG00000240033,0,0,0,NA,FALSE,FALSE
ZBBX,0,0,0,NA,FALSE,FALSE
LINC01327,0,0,0,NA,FALSE,FALSE
SERPINI2,0,0,0,NA,FALSE,FALSE
WDR49,0,0,0,NA,FALSE,FALSE
PDCD10,0,0,0,NA,FALSE,FALSE
SERPINI1,0,0,0,NA,FALSE,FALSE
ENSG00000287319,0,0,0,NA,FALSE,FALSE
ENSG00000244706,0,0,0,NA,FALSE,FALSE
GOLIM4,0,0,0,NA,FALSE,FALSE
ENSG00000286994,0,0,0,NA,FALSE,FALSE
ENSG00000241882,0,0,0,NA,FALSE,FALSE
LINC02082,0,0,0,NA,FALSE,FALSE
ENSG00000272797,0,0,0,NA,FALSE,FALSE
ENSG00000273177,0,0,0,NA,FALSE,FALSE
LINC01997,0,0,0,NA,FALSE,FALSE
MECOM,0,0,0,NA,FALSE,FALSE
MECOM-AS1,0,0,0,NA,FALSE,FALSE
ENSG00000242795,0,0,0,NA,FALSE,FALSE
TERC,0,0,0,NA,FALSE,FALSE
ACTRT3,0,0,0,NA,FALSE,FALSE
ENSG00000269889,0,0,0,NA,FALSE,FALSE
MYNN,0,0,0,NA,FALSE,FALSE
ENSG00000269984,0,0,0,NA,FALSE,FALSE
LRRC34,0,0,0,NA,FALSE,FALSE
ENSG00000270135,0,0,0,NA,FALSE,FALSE
ENSG00000270096,0,0,0,NA,FALSE,FALSE
LRRIQ4,0,0,0,NA,FALSE,FALSE
LRRC31,0,0,0,NA,FALSE,FALSE
SAMD7,0,0,0,NA,FALSE,FALSE
FHL1P1,0,0,0,NA,FALSE,FALSE
SEC62,0,0,0,NA,FALSE,FALSE
SEC62-AS1,0,0,0,NA,FALSE,FALSE
GPR160,0,0,0,NA,FALSE,FALSE
PHC3,0,0,0,NA,FALSE,FALSE
PRKCI,0,0,0,NA,FALSE,FALSE
