Name,pathway_id,pathway_label,pathway_source
D-Glyceric Acid,R-HSA-5652084,Fructose metabolism,reactome
D-Glyceric Acid,R-HSA-70350,Fructose catabolism,reactome
D-Glyceric Acid,WP5166,Glyoxylate metabolism,wiki
D-Glyceric Acid,WP5178,Disorders of fructose metabolism,wiki
Histamine,map00340,Histidine metabolism,kegg
Histamine,R-HSA-2408508,"Metabolism of ingested SeMet, Sec, MeSec into H2Se",reactome
Histamine,R-HSA-375280,Amine ligand-binding receptors,reactome
Histamine,R-HSA-390650,Histamine receptors,reactome
Histamine,R-HSA-442660,Na+/Cl- dependent neurotransmitter transporters,reactome
Histamine,R-HSA-549127,Organic cation transport,reactome
Histamine,R-HSA-549132,Organic cation/anion/zwitterion transport,reactome
Histamine,R-HSA-70921,Histidine catabolism,reactome
Histamine,WP2596,Gastric acid production,wiki
Histamine,WP2597,Secretion of hydrochloric acid in parietal cells,wiki
Histamine,WP4486,Role of carnosine in muscle contraction,wiki
Histamine,WP4545,Oxysterols derived from cholesterol,wiki
Histamine,WP5097,CCL18 signaling,wiki
Histamine,WP550,Biogenic amine synthesis,wiki
Histamine,WP58,Monoamine GPCRs,wiki
L-Malic Acid,map00020,Citric Acid Cycle,kegg
L-Malic Acid,map00620,Pyruvate metabolism,kegg
L-Malic Acid,R-HSA-1614517,Sulfide oxidation to sulfate,reactome
L-Malic Acid,R-HSA-1614558,Degradation of cysteine and homocysteine,reactome
L-Malic Acid,R-HSA-1614635,Sulfur amino acid metabolism,reactome
L-Malic Acid,R-HSA-428643,Organic anion transporters,reactome
L-Malic Acid,R-HSA-70263,Gluconeogenesis,reactome
L-Malic Acid,R-HSA-70268,Pyruvate metabolism,reactome
L-Malic Acid,R-HSA-70326,Glucose metabolism,reactome
L-Malic Acid,R-HSA-71403,Citric acid cycle (TCA cycle),reactome
L-Malic Acid,R-HSA-9856872,Malate-aspartate shuttle,reactome
L-Malic Acid,WP106,Alanine and aspartate metabolism,wiki
L-Malic Acid,WP2453,TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc),wiki
L-Malic Acid,WP3602,Metabolism overview,wiki
L-Malic Acid,WP4206,Hereditary leiomyomatosis and renal cell carcinoma pathway,wiki
L-Malic Acid,WP4236,Krebs cycle disorders,wiki
L-Malic Acid,WP4241,Type 2 papillary renal cell carcinoma,wiki
L-Malic Acid,WP4290,Metabolic reprogramming in colon cancer,wiki
L-Malic Acid,WP4315,Malate-aspartate shuttle,wiki
L-Malic Acid,WP4595,Urea cycle and associated pathways,wiki
L-Malic Acid,WP4661,Amino acid metabolism pathway excerpt: histidine catabolism extension,wiki
L-Malic Acid,WP5046,NAD metabolism in oncogene-induced senescence and mitochondrial dysfunction-associated senescence,wiki
L-Malic Acid,WP5050,TCA cycle in senescence,wiki
L-Malic Acid,WP5213,Amino acid metabolism in triple-negative breast cancer cells,wiki
L-Malic Acid,WP534,Glycolysis and gluconeogenesis,wiki
L-Malic Acid,WP5401,7q11.23 distal copy number variation,wiki
L-Malic Acid,WP5434,Cancer pathways,wiki
L-Malic Acid,WP661,Glucose homeostasis,wiki
L-Malic Acid,WP78,TCA cycle (aka Krebs or citric acid cycle),wiki
L-Valine,map00280,"Valine, leucine and isoleucine degradation",kegg
L-Valine,map00640,Propanoate metabolism,kegg
L-Valine,R-HSA-352230,Amino acid transport across the plasma membrane,reactome
L-Valine,R-HSA-379716,Cytosolic tRNA aminoacylation,reactome
L-Valine,R-HSA-379724,tRNA Aminoacylation,reactome
L-Valine,R-HSA-379726,Mitochondrial tRNA aminoacylation,reactome
L-Valine,R-HSA-442660,Na+/Cl- dependent neurotransmitter transporters,reactome
L-Valine,R-HSA-5619044,Defective SLC6A19 causes Hartnup disorder (HND),reactome
L-Valine,R-HSA-5619094,Variant SLC6A14 may confer susceptibility towards obesity,reactome
L-Valine,R-HSA-5659735,Defective SLC6A19 causes Hartnup disorder (HND),reactome
L-Valine,R-HSA-70895,Branched-chain amino acid catabolism,reactome
L-Valine,R-HSA-71240,Tryptophan catabolism,reactome
L-Valine,WP3953,"mRNA, protein, and metabolite inducation pathway by cyclosporin A",wiki
L-Valine,WP4225,Pyrimidine metabolism and related diseases,wiki
L-Valine,WP4233,Acrylamide biotransformation and exposure biomarkers,wiki
L-Valine,WP4686,"Leucine, isoleucine and valine metabolism",wiki
L-Valine,WP661,Glucose homeostasis,wiki
Succinic Acid,map00020,Citric Acid Cycle,kegg
Succinic Acid,map00072,Ketone Body Metabolism,kegg
Succinic Acid,map00190,Oxidative phosphorylation,kegg
Succinic Acid,map00250,"Alanine, aspartate and glutamate metabolism",kegg
Succinic Acid,map00280,"Valine, leucine and isoleucine degradation",kegg
Succinic Acid,map00330,Arginine and proline metabolism,kegg
Succinic Acid,map00650,Butyrate Metabolism,kegg
Succinic Acid,R-HSA-112122,ALKBH2 mediated reversal of alkylation damage,reactome
Succinic Acid,R-HSA-112126,ALKBH3 mediated reversal of alkylation damage,reactome
Succinic Acid,R-HSA-112310,Neurotransmitter release cycle,reactome
Succinic Acid,R-HSA-1234174,Cellular response to hypoxia,reactome
Succinic Acid,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,reactome
Succinic Acid,R-HSA-1474290,Collagen formation,reactome
Succinic Acid,R-HSA-163841,"Gamma carboxylation, hypusinylation, hydroxylation, and arylsulfatase activation",reactome
Succinic Acid,R-HSA-1650814,Collagen biosynthesis and modifying enzymes,reactome
Succinic Acid,R-HSA-2299718,Condensation of Prophase Chromosomes,reactome
Succinic Acid,R-HSA-2559580,Oxidative Stress Induced Senescence,reactome
Succinic Acid,R-HSA-3214842,HDMs demethylate histones,reactome
Succinic Acid,R-HSA-389599,Alpha-oxidation of phytanate,reactome
Succinic Acid,R-HSA-390918,Peroxisomal lipid metabolism,reactome
Succinic Acid,R-HSA-433137,"Sodium-coupled sulphate, di- and tri-carboxylate transporters",reactome
Succinic Acid,R-HSA-5221030,"TET1,2,3 and TDG demethylate DNA",reactome
Succinic Acid,R-HSA-5625740,RHO GTPases activate PKNs,reactome
Succinic Acid,R-HSA-5625886,Activated PKN1 stimulates transcription of AR (androgen receptor) regulated genes KLK2 and KLK3,reactome
Succinic Acid,R-HSA-6782315,tRNA modification in the nucleus and cytosol,reactome
Succinic Acid,R-HSA-6782861,Synthesis of wybutosine at G37 of tRNA(Phe),reactome
Succinic Acid,R-HSA-68875,Mitotic Prophase,reactome
Succinic Acid,R-HSA-71262,Carnitine synthesis,reactome
Succinic Acid,R-HSA-71403,Citric acid cycle (TCA cycle),reactome
Succinic Acid,R-HSA-73942,DNA Damage Reversal,reactome
Succinic Acid,R-HSA-73943,Reversal of alkylation damage by DNA dioxygenases,reactome
Succinic Acid,R-HSA-74182,Ketone body metabolism,reactome
Succinic Acid,R-HSA-77108,Utilization of Ketone Bodies,reactome
Succinic Acid,R-HSA-888590,"GABA synthesis, release, reuptake and degradation",reactome
Succinic Acid,R-HSA-916853,Degradation of GABA,reactome
Succinic Acid,R-HSA-9629569,Protein hydroxylation,reactome
Succinic Acid,R-HSA-9816359,Maternal to zygotic transition (MZT),reactome
Succinic Acid,R-HSA-9821002,Chromatin modifications during the maternal to zygotic transition (MZT),reactome
Succinic Acid,WP106,Alanine and aspartate metabolism,wiki
Succinic Acid,WP111,Electron transport chain: OXPHOS system in mitochondria,wiki
Succinic Acid,WP2453,TCA cycle and deficiency of pyruvate dehydrogenase complex (PDHc),wiki
Succinic Acid,WP3602,Metabolism overview,wiki
Succinic Acid,WP4157,GABA metabolism (aka GHB),wiki
Succinic Acid,WP4159,GABA receptor signaling,wiki
Succinic Acid,WP4206,Hereditary leiomyomatosis and renal cell carcinoma pathway,wiki
Succinic Acid,WP4236,Krebs cycle disorders,wiki
Succinic Acid,WP4297,Thiamine metabolic pathways,wiki
Succinic Acid,WP4661,Amino acid metabolism pathway excerpt: histidine catabolism extension,wiki
Succinic Acid,WP5195,Disorders in ketolysis,wiki
Succinic Acid,WP5348,11p11.2 copy number variation syndrome,wiki
Succinic Acid,WP78,TCA cycle (aka Krebs or citric acid cycle),wiki
Dl-Pyroglutamic Acid,WP4518,"Gamma-glutamyl cycle for the biosynthesis and degradation of glutathione, including diseases",wiki
Dl-Xylose,R-HSA-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,reactome
Dl-Xylose,R-HSA-2024096,HS-GAG degradation,reactome
L-Ornithine,map00330,Arginine and proline metabolism,kegg
L-Ornithine,R-HSA-351202,Metabolism of polyamines,reactome
L-Ornithine,R-HSA-352230,Amino acid transport across the plasma membrane,reactome
L-Ornithine,R-HSA-420499,Class C/3 (Metabotropic glutamate/pheromone receptors),reactome
L-Ornithine,R-HSA-70635,Urea cycle,reactome
L-Ornithine,R-HSA-71288,Creatine metabolism,reactome
L-Ornithine,R-HSA-8964539,Glutamate and glutamine metabolism,reactome
L-Ornithine,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",wiki
L-Ornithine,WP3580,Methionine de novo and salvage pathway,wiki
L-Ornithine,WP3602,Metabolism overview,wiki
L-Ornithine,WP4225,Pyrimidine metabolism and related diseases,wiki
L-Ornithine,WP4571,Urea cycle and related diseases,wiki
L-Ornithine,WP4583,Biomarkers for urea cycle disorders,wiki
L-Ornithine,WP4595,Urea cycle and associated pathways,wiki
L-Ornithine,WP497,Urea cycle and metabolism of amino groups,wiki
L-Ornithine,WP5026,Proline and hydroxyproline pathways,wiki
L-Ornithine,WP5078,T cell modulation in pancreatic cancer,wiki
L-Ornithine,WP661,Glucose homeostasis,wiki
L-Threonic Acid Calcium Salt,R-HSA-196836,Vitamin C (ascorbate) metabolism,reactome
O-Phosphocolamine,R-HSA-1483213,Synthesis of PE,reactome
O-Phosphocolamine,R-HSA-9845614,Sphingolipid catabolism,reactome
O-Phosphocolamine,WP1422,Sphingolipid pathway,wiki
O-Phosphocolamine,WP2525,"Trans-sulfuration, one-carbon metabolism and related pathways",wiki
O-Phosphocolamine,WP2533,Glycerophospholipid biosynthetic pathway,wiki
O-Phosphocolamine,WP3933,Kennedy pathway from sphingolipids,wiki
O-Phosphocolamine,WP4142,Metabolism of sphingolipids in ER and Golgi apparatus,wiki
O-Phosphocolamine,WP4722,Glycerolipids and glycerophospholipids,wiki
O-Phosphocolamine,WP4725,Sphingolipid metabolism overview,wiki
O-Phosphocolamine,WP4726,Sphingolipid metabolism: integrated pathway,wiki
O-Phosphocolamine,WP5090,Complement system in neuronal development and plasticity,wiki
O-Phosphocolamine,WP5194,Synthesis of ceramides and 1-deoxyceramides,wiki
4-(Acetylamino)Butanoic Acid,WP4157,GABA metabolism (aka GHB),wiki
L-Lysine,map00310,Lysine degradation,kegg
L-Lysine,map00780,Biotin Metabolism,kegg
L-Lysine,R-HSA-196780,Biotin transport and metabolism,reactome
L-Lysine,R-HSA-264876,Insulin processing,reactome
L-Lysine,R-HSA-2980736,Peptide hormone metabolism,reactome
L-Lysine,R-HSA-352230,Amino acid transport across the plasma membrane,reactome
L-Lysine,R-HSA-379716,Cytosolic tRNA aminoacylation,reactome
L-Lysine,R-HSA-379724,tRNA Aminoacylation,reactome
L-Lysine,R-HSA-379726,Mitochondrial tRNA aminoacylation,reactome
L-Lysine,R-HSA-420499,Class C/3 (Metabotropic glutamate/pheromone receptors),reactome
L-Lysine,R-HSA-442660,Na+/Cl- dependent neurotransmitter transporters,reactome
L-Lysine,R-HSA-5223345,Miscellaneous transport and binding events,reactome
L-Lysine,R-HSA-5619094,Variant SLC6A14 may confer susceptibility towards obesity,reactome
L-Lysine,R-HSA-5619113,Defective SLC3A1 causes cystinuria (CSNU),reactome
L-Lysine,R-HSA-5660883,Defective SLC7A9 causes cystinuria (CSNU),reactome
L-Lysine,R-HSA-5689603,UCH proteinases,reactome
L-Lysine,R-HSA-71064,Lysine catabolism,reactome
L-Lysine,WP4228,Vitamin B6-dependent and responsive disorders,wiki
L-Lysine,WP661,Glucose homeostasis,wiki
L-Glutamine,map00250,"Alanine, aspartate and glutamate metabolism",kegg
L-Glutamine,map00330,Arginine and proline metabolism,kegg
L-Glutamine,map00360,Phenylalanine and Tyrosine Metabolism,kegg
L-Glutamine,map00520,Amino Sugar Metabolism,kegg
L-Glutamine,map00760,Nicotinate and nicotinamide metabolism,kegg
L-Glutamine,map00910,Nitrogen metabolism,kegg
L-Glutamine,R-HSA-112310,Neurotransmitter release cycle,reactome
L-Glutamine,R-HSA-112313,Neurotransmitter uptake and metabolism In glial cells,reactome
L-Glutamine,R-HSA-156587,Amino Acid conjugation,reactome
L-Glutamine,R-HSA-159424,Conjugation of carboxylic acids,reactome
L-Glutamine,R-HSA-177162,Conjugation of phenylacetate with glutamine,reactome
L-Glutamine,R-HSA-196807,Nicotinate metabolism,reactome
L-Glutamine,R-HSA-210455,Astrocytic Glutamate-Glutamine Uptake And Metabolism,reactome
L-Glutamine,R-HSA-210500,Glutamate Neurotransmitter Release Cycle,reactome
L-Glutamine,R-HSA-352230,Amino acid transport across the plasma membrane,reactome
L-Glutamine,R-HSA-379716,Cytosolic tRNA aminoacylation,reactome
L-Glutamine,R-HSA-379724,tRNA Aminoacylation,reactome
L-Glutamine,R-HSA-379726,Mitochondrial tRNA aminoacylation,reactome
L-Glutamine,R-HSA-4085023,Defective GFPT1 causes CMSTA1,reactome
L-Glutamine,R-HSA-442660,Na+/Cl- dependent neurotransmitter transporters,reactome
L-Glutamine,R-HSA-446210,Synthesis of UDP-N-acetyl-glucosamine,reactome
L-Glutamine,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,reactome
L-Glutamine,R-HSA-499943,Interconversion of nucleotide di- and triphosphates,reactome
L-Glutamine,R-HSA-500753,Pyrimidine biosynthesis,reactome
L-Glutamine,R-HSA-5609975,Diseases associated with glycosylation precursor biosynthesis,reactome
L-Glutamine,R-HSA-5619044,Defective SLC6A19 causes Hartnup disorder (HND),reactome
L-Glutamine,R-HSA-5628897,TP53 Regulates Metabolic Genes,reactome
L-Glutamine,R-HSA-5659735,Defective SLC6A19 causes Hartnup disorder (HND),reactome
L-Glutamine,R-HSA-73817,Purine ribonucleoside monophosphate biosynthesis,reactome
L-Glutamine,R-HSA-8956320,Nucleotide biosynthesis,reactome
L-Glutamine,R-HSA-8963693,Aspartate and asparagine metabolism,reactome
L-Glutamine,R-HSA-8964539,Glutamate and glutamine metabolism,reactome
L-Glutamine,R-HSA-9748787,Azathioprine ADME,reactome
L-Glutamine,WP1982,Sterol regulatory element-binding proteins (SREBP) signaling,wiki
L-Glutamine,WP2267,Synaptic vesicle pathway,wiki
L-Glutamine,WP2485,NAD biosynthesis II from tryptophan,wiki
L-Glutamine,WP3602,Metabolism overview,wiki
L-Glutamine,WP3953,"mRNA, protein, and metabolite inducation pathway by cyclosporin A",wiki
L-Glutamine,WP4022,Pyrimidine metabolism,wiki
L-Glutamine,WP4224,Purine metabolism and related disorders,wiki
L-Glutamine,WP4225,Pyrimidine metabolism and related diseases,wiki
L-Glutamine,WP4313,Ferroptosis,wiki
L-Glutamine,WP4571,Urea cycle and related diseases,wiki
L-Glutamine,WP4583,Biomarkers for urea cycle disorders,wiki
L-Glutamine,WP4595,Urea cycle and associated pathways,wiki
L-Glutamine,WP5213,Amino acid metabolism in triple-negative breast cancer cells,wiki
L-Glutamine,WP5312,Metabolic pathways of fibroblasts,wiki
L-Glutamine,WP5470,Effect of omega-3 PUFA on Huntington's disease pathways,wiki
L-Glutamine,WP715,Amino acid conjugation,wiki
Xanthine,R-HSA-74259,Purine catabolism,reactome
Xanthine,R-HSA-8956319,Nucleotide catabolism,reactome
Xanthine,WP3633,Caffeine and theobromine metabolism,wiki
Xanthine,WP4224,Purine metabolism and related disorders,wiki
Xanthine,WP4507,Molybdenum cofactor (Moco) biosynthesis,wiki
Xanthine,WP4792,Purine metabolism,wiki
N-Acetyl-L-Aspartic Acid,map00250,"Alanine, aspartate and glutamate metabolism",kegg
N-Acetyl-L-Aspartic Acid,R-HSA-8963693,Aspartate and asparagine metabolism,reactome
N-Acetyl-L-Aspartic Acid,R-HSA-8964539,Glutamate and glutamine metabolism,reactome
N-Acetyl-L-Aspartic Acid,WP4519,"Cerebral organic acidurias, including diseases",wiki
N-Acetyl-L-Aspartic Acid,WP5365,4p16.3 copy number variation,wiki
2-Oxoadipic Acid,map00310,Lysine degradation,kegg
2-Oxoadipic Acid,R-HSA-71064,Lysine catabolism,reactome
2-Oxoadipic Acid,R-HSA-9858328,OADH complex synthesizes glutaryl-CoA from 2-OA,reactome
2-Oxoadipic Acid,WP4519,"Cerebral organic acidurias, including diseases",wiki
2-Oxoadipic Acid,WP465,Tryptophan metabolism,wiki
D-(+)-Glucose,map00052,Galactose Metabolism,kegg
D-(+)-Glucose,R-HSA-9683686,Maturation of spike protein,reactome
D-(+)-Glucose,R-HSA-9683701,Translation of Structural Proteins,reactome
D-(+)-Glucose,R-HSA-9694548,Maturation of spike protein,reactome
D-(+)-Glucose,R-HSA-9694635,Translation of Structural Proteins,reactome
D-(+)-Glucose,R-HSA-9772573,Late SARS-CoV-2 Infection Events,reactome
D-(+)-Glucose,WP1403,AMP-activated protein kinase signaling,wiki
D-(+)-Glucose,WP1533,Vitamin B12 metabolism,wiki
D-(+)-Glucose,WP1584,Type II diabetes mellitus,wiki
D-(+)-Glucose,WP176,Folate metabolism,wiki
D-(+)-Glucose,WP1946,Cori cycle,wiki
D-(+)-Glucose,WP1982,Sterol regulatory element-binding proteins (SREBP) signaling,wiki
D-(+)-Glucose,WP2456,HIF1A and PPARG in cardiac hypertropthy,wiki
D-(+)-Glucose,WP2868,TCA cycle nutrient use and invasiveness of ovarian cancer,wiki
D-(+)-Glucose,WP3602,Metabolism overview,wiki
D-(+)-Glucose,WP3915,Angiopoietin-like protein 8 regulatory pathway,wiki
D-(+)-Glucose,WP4521,Glycosylation and related congenital defects,wiki
D-(+)-Glucose,WP4628,Aerobic glycolysis - augmented,wiki
D-(+)-Glucose,WP4629,Aerobic glycolysis,wiki
D-(+)-Glucose,WP500,Glycogen synthesis and degradation,wiki
D-(+)-Glucose,WP5094,Orexin receptor pathway,wiki
D-(+)-Glucose,WP5216,Warburg effect modulated by deubiquitinating enzymes and their substrates,wiki
D-(+)-Glucose,WP5312,Metabolic pathways of fibroblasts,wiki
D-(+)-Glucose,WP534,Glycolysis and gluconeogenesis,wiki
D-(+)-Glucose,WP5394,UDP-derived sugars synthesis in fibroblasts,wiki
D-(+)-Glucose,WP5433,"PGK1, PKM2, KHKC/KHKA acting as protein kinases",wiki
D-(+)-Glucose,WP661,Glucose homeostasis,wiki
D-(+)-Glucose,WP690,Polyol pathway,wiki
D-(+)-Glucose,WP698,Glucuronidation,wiki
Dihydroxyacetone Phosphate,R-HSA-1483166,Synthesis of PA,reactome
Dihydroxyacetone Phosphate,R-HSA-163560,Triglyceride catabolism,reactome
Dihydroxyacetone Phosphate,R-HSA-5652084,Fructose metabolism,reactome
Dihydroxyacetone Phosphate,R-HSA-70171,Glycolysis,reactome
Dihydroxyacetone Phosphate,R-HSA-70263,Gluconeogenesis,reactome
Dihydroxyacetone Phosphate,R-HSA-70326,Glucose metabolism,reactome
Dihydroxyacetone Phosphate,R-HSA-70350,Fructose catabolism,reactome
Dihydroxyacetone Phosphate,R-HSA-75896,Plasmalogen biosynthesis,reactome
Dihydroxyacetone Phosphate,R-HSA-8848584,Wax and plasmalogen biosynthesis,reactome
Dihydroxyacetone Phosphate,R-HSA-8979227,Triglyceride metabolism,reactome
Dihydroxyacetone Phosphate,WP143,Fatty acid beta-oxidation,wiki
Dihydroxyacetone Phosphate,WP1946,Cori cycle,wiki
Dihydroxyacetone Phosphate,WP2456,HIF1A and PPARG in cardiac hypertropthy,wiki
Dihydroxyacetone Phosphate,WP2533,Glycerophospholipid biosynthetic pathway,wiki
Dihydroxyacetone Phosphate,WP325,Triacylglyceride synthesis,wiki
Dihydroxyacetone Phosphate,WP3602,Metabolism overview,wiki
Dihydroxyacetone Phosphate,WP4297,Thiamine metabolic pathways,wiki
Dihydroxyacetone Phosphate,WP4628,Aerobic glycolysis - augmented,wiki
Dihydroxyacetone Phosphate,WP4629,Aerobic glycolysis,wiki
Dihydroxyacetone Phosphate,WP4949,16p11.2 proximal deletion syndrome,wiki
Dihydroxyacetone Phosphate,WP5178,Disorders of fructose metabolism,wiki
Dihydroxyacetone Phosphate,WP5275,Ether lipid biosynthesis,wiki
Dihydroxyacetone Phosphate,WP534,Glycolysis and gluconeogenesis,wiki
Dihydroxyacetone Phosphate,WP690,Polyol pathway,wiki
Dehydroascorbic Acid,map00350,Tyrosine metabolism,kegg
Dl-Arginine,WP5029,Amino acid transport defects (IEMs),wiki
Dl-Arginine,WP5078,T cell modulation in pancreatic cancer,wiki
Dl-Arginine,WP5192,Modulation of PI3K-Akt-mTOR signaling by bioactive sphingolipids,wiki
L-Ascorbic Acid,map00350,Tyrosine metabolism,kegg
L-Ascorbic Acid,R-HSA-1234174,Cellular response to hypoxia,reactome
L-Ascorbic Acid,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,reactome
L-Ascorbic Acid,R-HSA-1474151,"Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation",reactome
L-Ascorbic Acid,R-HSA-1474290,Collagen formation,reactome
L-Ascorbic Acid,R-HSA-1650814,Collagen biosynthesis and modifying enzymes,reactome
L-Ascorbic Acid,R-HSA-196836,Vitamin C (ascorbate) metabolism,reactome
L-Ascorbic Acid,R-HSA-209776,Metabolism of amine-derived hormones,reactome
L-Ascorbic Acid,R-HSA-209905,Catecholamine biosynthesis,reactome
L-Ascorbic Acid,R-HSA-5221030,"TET1,2,3 and TDG demethylate DNA",reactome
