"","transcriptId","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","entrezgene_id","hgnc_symbol"
"179","ENST00000332499.4","chr17",45149078,45149403,326,"*","Promoter (<=1kb)",17,45148475,45152099,3625,1,"10614",603,10614,"HEXIM1"
"180","ENST00000332499.4","chr17",45147576,45148549,974,"*","Promoter (<=1kb)",17,45148475,45152099,3625,1,"10614",0,10614,"HEXIM1"
"181","ENST00000333151.5","chr6",27814399,27814662,264,"*","Promoter (<=1kb)",6,27814302,27814777,476,2,"8331",115,8331,"H2AC14"
"182","ENST00000334370.8","chr19",42325250,42325501,252,"*","Promoter (<=1kb)",19,42325609,42378769,53161,1,"1954",-108,1954,"MEGF8"
"183","ENST00000335351.8","chr20",62875220,62875539,320,"*","Distal Intergenic",20,62841005,62861822,20818,2,"10732",-13398,10732,"TCFL5"
"184","ENST00000337620.8","chr7",26200914,26201226,313,"*","Promoter (<=1kb)",7,26201162,26213356,12195,1,"11335",0,11335,"CBX3"
"185","ENST00000338450.7","chr13",110712726,110712994,269,"*","Promoter (<=1kb)",13,110712736,110720175,7440,1,"3621",0,3621,"ING1"
"186","ENST00000339503.7","chr19",37751433,37752039,607,"*","Intron (ENST00000589632.5/126231, intron 7 of 7)",19,37738302,37758596,20295,2,"126231",6557,126231,"ZNF573"
"187","ENST00000341011.11","chr17",43388415,43388755,341,"*","Promoter (<=1kb)",17,43369845,43388545,18701,2,"100130581",0,NA,"LINC00910"
"188","ENST00000341170.5","chr9",97633096,97633487,392,"*","Promoter (<=1kb)",9,97600080,97633368,33289,2,"158427",0,158427,"TSTD2"
"189","ENST00000341369.11","chr2",231708021,231708403,383,"*","Promoter (<=1kb)",2,231708516,231713536,5021,1,"5757",-113,5757,"PTMA"
"190","ENST00000341795.7","chr3",8654914,8655216,303,"*","Promoter (2-3kb)",3,8619400,8652074,32675,2,"51066",-2840,51066,"SSUH2"
"191","ENST00000341866.3","chr10",131824228,131824581,354,"*","Distal Intergenic",10,131772398,131790199,17802,2,"399827",-34029,399827,"LINC01164"
"192","ENST00000342482.8","chr1",155190998,155191833,836,"*","Promoter (1-2kb)",1,155186123,155192867,6745,2,"4582",1034,4582,"MUC1"
"193","ENST00000342537.8","chr14",104807648,104808389,742,"*","Distal Intergenic",14,104801101,104804712,3612,1,"100128927",6547,100128927,"ZBTB42"
"194","ENST00000342537.8","chr14",104808213,104808647,435,"*","Distal Intergenic",14,104801101,104804712,3612,1,"100128927",7112,100128927,"ZBTB42"
"195","ENST00000343450.2","chr3",9792523,9793009,487,"*","Promoter (<=1kb)",3,9783128,9792736,9609,2,"10474",0,10474,"TADA3"
"196","ENST00000343605.5","chr22",30634644,30634995,352,"*","Promoter (<=1kb)",22,30635781,30647893,12113,1,"339665",-786,339665,"SLC35E4"
"197","ENST00000344158.4","chr19",55517427,55517881,455,"*","Exon (ENST00000389623.11/284297, exon 14 of 14)",19,55529733,55536303,6571,2,"646643",18422,646643,"SBK2"
"198","ENST00000344756.8","chr7",155297412,155297858,447,"*","Promoter (<=1kb)",7,155297776,155310233,12458,1,"3638",0,3638,"INSIG1"
"199","ENST00000345136.8","chr8",143914043,143914315,273,"*","Distal Intergenic",8,143915153,143939597,24445,2,"5339",25282,5339,"PLEC"
"200","ENST00000347159.6","chr9",78314029,78314334,306,"*","Intron (ENST00000376588.4/29968, intron 6 of 8)",9,78297143,78329454,32312,1,"29968",16886,29968,"PSAT1"
"201","ENST00000348159.9","chr1",156500398,156500836,439,"*","Promoter (<=1kb)",1,156463727,156500775,37049,2,"4209",0,4209,"MEF2D"
"202","ENST00000348165.10","chr7",157132398,157132766,369,"*","Distal Intergenic",7,157138926,157269370,130445,1,"9690",-6160,9690,"UBE3C"
"203","ENST00000348165.10","chr7",157138451,157139121,671,"*","Promoter (<=1kb)",7,157138926,157269370,130445,1,"9690",0,9690,"UBE3C"
"204","ENST00000349451.3","chr20",64090586,64091468,883,"*","Intron (ENST00000336866.7/4987, intron 1 of 4)",20,64085016,64100643,15628,1,"4987",5570,4987,"OPRL1"
"205","ENST00000353265.8","chr18",80262932,80263244,313,"*","Distal Intergenic",18,80157232,80247514,90283,2,"84552",-15418,84552,"PARD6G"
"206","ENST00000354216.11","chr20",63961795,63962066,272,"*","Exon (ENST00000369888.6/57473, exon 15 of 17)",20,63939829,63956416,16588,2,"54963",-5379,54963,"UCKL1"
"207","ENST00000354293.10","chr19",49766348,49766847,500,"*","Promoter (<=1kb)",19,49767001,49807114,40114,1,"160",-154,160,"AP2A1"
"208","ENST00000354376.3","chr9",136483087,136483940,854,"*","Promoter (<=1kb)",9,136483495,136486066,2572,1,"158055",0,158055,"C9orf163"
"209","ENST00000354536.9","chr6",168380220,168380809,590,"*","Distal Intergenic",6,168441151,168667994,226844,1,"64094",-60342,64094,"SMOC2"
"210","ENST00000354694.12","chr22",30591922,30592277,356,"*","Promoter (<=1kb)",22,30576625,30591910,15286,2,"23481",-12,23481,"PES1"
"211","ENST00000354862.4","chr3",50299523,50299832,310,"*","Promoter (<=1kb)",3,50296402,50299416,3015,2,"24142",-107,24142,"NAA80"
"212","ENST00000354903.9","chr17",8156220,8156477,258,"*","Promoter (<=1kb)",17,8144055,8156360,12306,2,"5187",0,5187,"PER1"
"213","ENST00000354958.6","chr8",143952669,143952939,271,"*","Promoter (<=1kb)",8,143915153,143953920,38768,2,"5339",981,5339,"PLEC"
"214","ENST00000355057.3","chr6",27823744,27824366,623,"*","Promoter (<=1kb)",6,27824092,27824480,389,1,"8363",0,8363,"H4C11"
"215","ENST00000355634.9","chr4",185999593,185999918,326,"*","Distal Intergenic",4,185587322,185956652,369331,2,"8470",-42941,8470,"SORBS2"
"216","ENST00000356166.11","chr16",30658373,30659040,668,"*","Promoter (<=1kb)",16,30658431,30670810,12380,1,"64319",0,64319,"FBRS"
"217","ENST00000356309.8","chr7",158703909,158705325,1417,"*","Promoter (<=1kb)",7,158631169,158704804,73636,2,"54892",0,54892,"NCAPG2"
"218","ENST00000356476.3","chr6",26197008,26197484,477,"*","Promoter (<=1kb)",6,26196784,26197286,503,2,"8351",0,8351,"H3C4"
"219","ENST00000356501.8","chr13",113435801,113436963,1163,"*","Intron (ENST00000612156.3/113622, intron 2 of 7)",13,113421940,113449142,27203,2,"113622",12179,113622,"ADPRHL1"
"220","ENST00000356501.8","chr13",113434472,113435038,567,"*","Intron (ENST00000612156.3/113622, intron 2 of 7)",13,113421940,113449142,27203,2,"113622",14104,113622,"ADPRHL1"
"221","ENST00000356530.6","chr6",26199489,26199879,391,"*","Promoter (<=1kb)",6,26199516,26199988,473,1,"8343",0,8343,"H2BC7"
"222","ENST00000356628.4","chr9",137297705,137298008,304,"*","Intron (ENST00000673408.1/ENST00000673408.1, intron 2 of 3)",9,137299631,137302271,2641,2,"441478",4263,441478,"NRARP"
"223","ENST00000356628.4","chr9",137322758,137323223,466,"*","Intron (ENST00000491734.6/54932, intron 13 of 14)",9,137299631,137302271,2641,2,"441478",-20487,441478,"NRARP"
"224","ENST00000356628.4","chr9",137322403,137323100,698,"*","Intron (ENST00000491734.6/54932, intron 13 of 14)",9,137299631,137302271,2641,2,"441478",-20132,441478,"NRARP"
"225","ENST00000356884.11","chr9",92765049,92765660,612,"*","Promoter (<=1kb)",9,92711363,92764833,53471,2,"23299",-216,23299,"BICD2"
"226","ENST00000357006.8","chr18",5295958,5296221,264,"*","Promoter (<=1kb)",18,5289019,5296040,7022,2,"7541",0,7541,"ZBTB14"
"227","ENST00000357244.7","chr9",122905075,122905458,384,"*","Promoter (<=1kb)",9,122844556,122905359,60804,2,"54542",0,54542,"RC3H2"
"228","ENST00000357429.10","chr7",1138027,1138706,680,"*","Promoter (<=1kb)",7,996986,1138257,141272,2,"84310",0,84310,"C7orf50"
"229","ENST00000357519.9","chr11",65888328,65888699,372,"*","Promoter (<=1kb)",11,65883740,65888471,4732,2,"9158",0,9158,"FIBP"
"230","ENST00000358295.9","chr22",48569279,48569589,311,"*","Intron (ENST00000402357.6/25817, intron 1 of 3)",22,48576306,48751932,175627,1,"25817",-6717,25817,"TAFA5"
"231","ENST00000358372.8","chr6",159710964,159711758,795,"*","Intron (ENST00000546087.5/6648, intron 3 of 7)",6,159725585,159756319,30735,1,"9589",-13827,9589,"WTAP"
"232","ENST00000358775.1","chr2",239644432,239644961,530,"*","Distal Intergenic",2,239578301,239586094,7794,1,"401040",66131,401040,"LINC02991"
"233","ENST00000358775.1","chr2",239658676,239659255,580,"*","Distal Intergenic",2,239578301,239586094,7794,1,"401040",80375,401040,"LINC02991"
"234","ENST00000359315.6","chr19",506831,507474,644,"*","Promoter (<=1kb)",19,507497,519654,12158,1,"91978",-23,91978,"TPGS1"
"235","ENST00000359551.6","chr8",144104029,144104477,449,"*","Promoter (<=1kb)",8,144098637,144104237,5601,2,"81858",0,81858,"SHARPIN"
"236","ENST00000360149.9","chr20",64133295,64133821,527,"*","Intron (ENST00000644172.2/4661, intron 1 of 2)",20,64151791,64228100,76310,1,"4661",-17970,4661,"MYT1"
"237","ENST00000360149.9","chr20",64132109,64132410,302,"*","Intron (ENST00000644172.2/4661, intron 1 of 2)",20,64151791,64228100,76310,1,"4661",-19381,4661,"MYT1"
"238","ENST00000361246.7","chr14",103062590,103063298,709,"*","Distal Intergenic",14,102932380,103057549,125170,2,"9578",-5041,9578,"CDC42BPB"
"239","ENST00000361713.2","chr10",37068171,37068570,400,"*","Distal Intergenic",10,37125598,37232567,106970,1,"91074",-57028,91074,"ANKRD30A"
"240","ENST00000362153.3","chr7",1011216,1011956,741,"*","Intron (ENST00000357429.10/84310, intron 2 of 4)",7,1022933,1023026,94,2,"442907",11070,442907,"MIR339"
"241","ENST00000362512.1","chr22",42614970,42615254,285,"*","Promoter (<=1kb)",22,42615244,42615393,150,1,"267010",0,267010,"RNU12"
"242","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905792,"RNA5S5"
"243","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905775,"RNA5S5"
"244","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905429,"RNA5S5"
"245","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905434,"RNA5S5"
"246","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905437,"RNA5S5"
"247","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905776,"RNA5S5"
"248","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905754,"RNA5S5"
"249","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905438,"RNA5S5"
"250","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905431,"RNA5S5"
"251","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905788,"RNA5S5"
"252","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905784,"RNA5S5"
"253","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905793,"RNA5S5"
"254","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905777,"RNA5S5"
"255","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905435,"RNA5S5"
"256","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905432,"RNA5S5"
"257","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905796,"RNA5S5"
"258","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905768,"RNA5S5"
"259","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905824,"RNA5S5"
"260","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905436,"RNA5S5"
"261","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905797,"RNA5S5"
"262","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905786,"RNA5S5"
"263","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905843,"RNA5S5"
"264","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905844,"RNA5S5"
"265","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905832,"RNA5S5"
"266","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905773,"RNA5S5"
"267","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905846,"RNA5S5"
"268","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905433,"RNA5S5"
"269","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,100169756,"RNA5S5"
"270","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905795,"RNA5S5"
"271","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905765,"RNA5S5"
"272","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905424,"RNA5S5"
"273","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905769,"RNA5S5"
"274","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905770,"RNA5S5"
"275","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905755,"RNA5S5"
"276","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905756,"RNA5S5"
"277","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905772,"RNA5S5"
"278","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905845,"RNA5S5"
"279","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905791,"RNA5S5"
"280","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905805,"RNA5S5"
"281","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905758,"RNA5S5"
"282","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905794,"RNA5S5"
"283","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905764,"RNA5S5"
"284","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905763,"RNA5S5"
"285","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905836,"RNA5S5"
"286","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905422,"RNA5S5"
"287","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905426,"RNA5S5"
"288","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905840,"RNA5S5"
"289","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905830,"RNA5S5"
"290","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905428,"RNA5S5"
"291","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905842,"RNA5S5"
"292","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905774,"RNA5S5"
"293","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905831,"RNA5S5"
"294","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905804,"RNA5S5"
"295","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905833,"RNA5S5"
"296","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905835,"RNA5S5"
"297","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905762,"RNA5S5"
"298","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905822,"RNA5S5"
"299","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905834,"RNA5S5"
"300","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905825,"RNA5S5"
"301","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905827,"RNA5S5"
"302","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905800,"RNA5S5"
"303","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905801,"RNA5S5"
"304","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905802,"RNA5S5"
"305","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905430,"RNA5S5"
"306","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905787,"RNA5S5"
"307","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905759,"RNA5S5"
"308","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905757,"RNA5S5"
"309","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905819,"RNA5S5"
"310","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905807,"RNA5S5"
"311","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905826,"RNA5S5"
"312","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905761,"RNA5S5"
"313","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905425,"RNA5S5"
"314","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905783,"RNA5S5"
"315","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905803,"RNA5S5"
"316","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905771,"RNA5S5"
"317","ENST00000362526.1","chr1",228619976,228620269,294,"*","Promoter (<=1kb)",1,228619232,228619350,119,2,"100169756",-626,124905829,"RNA5S5"
