"","transcriptId","seqnames","start","end","width","strand","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","entrezgene_id","hgnc_symbol"
"186","ENST00000365668.1","chr12",120292016,120292243,228,"*","Promoter (<=1kb)",12,120291763,120291903,141,2,"26834",-113,26834,"RNU4-2"
"187","ENST00000366600.8","chr1",235504748,235505000,253,"*","Promoter (<=1kb)",1,235447190,235504452,57263,2,"148789",-296,148789,"B3GALNT2"
"188","ENST00000366607.5","chr1",235128681,235129012,332,"*","Promoter (<=1kb)",1,235109341,235128837,19497,2,"9804",0,9804,"TOMM20"
"189","ENST00000366609.4","chr1",234610565,234610840,276,"*","Promoter (<=1kb)",1,234604269,234610178,5910,2,"359948",-387,359948,"IRF2BP2"
"190","ENST00000366711.4","chr1",228165553,228165993,441,"*","Promoter (<=1kb)",1,228165804,228182257,16454,1,"200205",0,200205,"IBA57"
"191","ENST00000366744.5","chr1",228109102,228109381,280,"*","Promoter (<=1kb)",1,228106679,228109280,2602,2,"128308",0,128308,"MRPL55"
"192","ENST00000366795.4","chr6",168357962,168358281,320,"*","Distal Intergenic",6,168306904,168319777,12874,2,"168002",-38185,168002,"DACT2"
"193","ENST00000367048.5","chr6",159761991,159762299,309,"*","Promoter (<=1kb)",6,159762045,159779112,17068,1,"39",0,39,"ACAT2"
"194","ENST00000367090.4","chr6",158502306,158502473,168,"*","Exon (ENST00000367097.8/56995, exon 13 of 14)",6,158536436,158635428,98993,1,"57583",-33963,57583,"TMEM181"
"195","ENST00000367974.2","chr1",161389755,161390274,520,"*","Exon (ENST00000688159.2/ENST00000688159.2, exon 1 of 1)",1,161364733,161367876,3144,2,"257177",-21879,257177,"CFAP126"
"196","ENST00000368219.2","chr1",156728487,156728873,387,"*","Promoter (<=1kb)",1,156721895,156728766,6872,2,"81875",0,81875,"ISG20L2"
"197","ENST00000368305.9","chr1",156054447,156054674,228,"*","Promoter (<=1kb)",1,156054782,156058506,3725,1,"28956",-108,28956,"LAMTOR2"
"198","ENST00000368439.5","chr1",154974218,154974900,683,"*","Promoter (<=1kb)",1,154974653,154979248,4596,1,"1163",0,1163,"CKS1B"
"199","ENST00000368467.4","chr1",154937007,154937554,548,"*","Promoter (<=1kb)",1,154924740,154936719,11980,2,"10654",-288,10654,"PMVK"
"200","ENST00000368489.6","chr1",154324994,154325422,429,"*","Promoter (<=1kb)",1,154325525,154351304,25780,1,"57198",-103,57198,"ATP8B2"
"201","ENST00000368594.8","chr10",132537460,132537730,271,"*","Promoter (<=1kb)",10,132537787,132783480,245694,1,"3632",-57,3632,"INPP5A"
"202","ENST00000368636.9","chr10",131981770,131981973,204,"*","Promoter (<=1kb)",10,131967684,131981923,14240,2,"664",0,664,"BNIP3"
"203","ENST00000368908.10","chr1",151165575,151166325,751,"*","Promoter (<=1kb)",1,151159748,151165902,6155,2,"388695",0,388695,"LYSMD1"
"204","ENST00000369016.8","chr1",150629306,150629666,361,"*","Promoter (<=1kb)",1,150600851,150629566,28716,2,"2029",0,2029,"ENSA"
"205","ENST00000370823.8","chr20",62182737,62182968,232,"*","Promoter (<=1kb)",20,62183028,62203568,20541,1,"26164",-60,26164,"MTG2"
"206","ENST00000370823.8","chr20",62183028,62183250,223,"*","Promoter (<=1kb)",20,62183028,62203568,20541,1,"26164",0,26164,"MTG2"
"207","ENST00000371739.3","chr9",136363254,136363748,495,"*","Promoter (<=1kb)",9,136359480,136363719,4240,2,"728489",0,728489,"DNLZ"
"208","ENST00000371942.8","chr9",133417837,133418059,223,"*","Promoter (<=1kb)",9,133406062,133418010,11949,2,"57109",0,57109,"REXO4"
"209","ENST00000372099.10","chr9",133030506,133030743,238,"*","Promoter (<=1kb)",9,133030675,133058501,27827,1,"9328",0,9328,"GTF3C5"
"210","ENST00000372409.8","chr20",45934206,45934552,347,"*","Promoter (<=1kb)",20,45934683,45948020,13338,1,"63935",-131,63935,"PCIF1"
"211","ENST00000372745.1","chr10",74150871,74151070,200,"*","Promoter (<=1kb)",10,74122964,74150842,27879,2,"26985",-29,26985,"AP3M1"
"212","ENST00000372890.6","chr9",128322274,128323051,778,"*","Promoter (<=1kb)",9,128305159,128322447,17289,2,"26995",0,26995,"TRUB2"
"213","ENST00000374608.3","chr1",23368272,23368841,570,"*","Promoter (<=1kb)",1,23359975,23368386,8412,2,"80818",0,80818,"ZNF436"
"214","ENST00000374791.7","chr11",131342228,131342548,321,"*","Intron (ENST00000606885.1/ENST00000606885.1, intron 1 of 1)",11,131370478,132336822,966345,1,"50863",-27930,50863,"NTM"
"215","ENST00000374846.3","chr20",34516541,34516768,228,"*","Promoter (<=1kb)",20,34516455,34540958,24504,1,"83658",86,83658,"DYNLRB1"
"216","ENST00000374983.3","chr17",77828926,77829111,186,"*","Distal Intergenic",17,77879027,77884087,5061,2,"400624",54976,400624,"LINC01973"
"217","ENST00000375114.7","chr20",33993295,33993899,605,"*","Promoter (<=1kb)",20,33993646,34084884,91239,1,"22913",0,22913,"RALY"
"218","ENST00000375119.8","chr9",97922196,97922532,337,"*","Promoter (<=1kb)",9,97904489,97922500,18012,2,"51531",0,51531,"TRMO"
"219","ENST00000375249.5","chr9",96450164,96450577,414,"*","Promoter (<=1kb)",9,96450169,96491336,41168,1,"22927",0,22927,"HABP4"
"220","ENST00000375647.5","chr1",22451763,22451962,200,"*","Promoter (<=1kb)",1,22451851,22531154,79304,1,"9923",0,9923,"ZBTB40"
"221","ENST00000375775.4","chr13",110713106,110713472,367,"*","Promoter (<=1kb)",13,110713253,110720175,6923,1,"3621",0,3621,"ING1"
"222","ENST00000376281.8","chr9",83980313,83980609,297,"*","Promoter (<=1kb)",9,83968083,83980604,12522,2,"3190",0,3190,"HNRNPK"
"223","ENST00000376345.3","chr17",18039425,18039722,298,"*","Promoter (<=1kb)",17,18039445,18057467,18023,1,"79018",0,79018,"GID4"
"224","ENST00000376862.4","chr20",24408411,24408655,245,"*","Distal Intergenic",20,24469629,24666616,196988,1,"79953",-60974,79953,"SYNDIG1"
"225","ENST00000377046.7","chr11",65711926,65712622,697,"*","Promoter (<=1kb)",11,65711996,65719604,7609,1,"10524",0,10524,"KAT5"
"226","ENST00000377264.8","chr11",64917061,64917433,373,"*","Promoter (<=1kb)",11,64894546,64917209,22664,2,"23130",0,23130,"ATG2A"
"227","ENST00000377316.6","chr11",64810409,64810632,224,"*","Promoter (<=1kb)",11,64803510,64810485,6976,2,"4221",0,4221,"MEN1"
"228","ENST00000377575.3","chr6",26538110,26538418,309,"*","Promoter (<=1kb)",6,26538366,26546933,8568,1,"10473",0,10473,"HMGN4"
"229","ENST00000377791.4","chr6",26124469,26124693,225,"*","Promoter (<=1kb)",6,26124172,26124690,519,1,"8334",297,8334,"H2AC6"
"230","ENST00000378061.7","chr7",149125940,149126429,490,"*","Promoter (<=1kb)",7,149102784,149126324,23541,2,"155054",0,155054,"ZNF425"
"231","ENST00000378215.8","chr19",41264027,41264305,279,"*","Promoter (<=1kb)",19,41264372,41307038,42667,1,"11100",-67,11100,"HNRNPUL1"
"232","ENST00000378215.8","chr19",41263925,41264201,277,"*","Promoter (<=1kb)",19,41264372,41307038,42667,1,"11100",-171,11100,"HNRNPUL1"
"233","ENST00000378409.7","chr9",35658267,35658489,223,"*","Promoter (<=1kb)",9,35658290,35661499,3210,1,"203260",0,203260,"CCDC107"
"234","ENST00000378756.8","chr1",1511547,1512173,627,"*","Promoter (<=1kb)",1,1512162,1534685,22524,1,"55210",0,55210,"ATAD3A"
"235","ENST00000378888.10","chr1",1350521,1351256,736,"*","Promoter (1-2kb)",1,1335278,1349418,14141,2,"1855",-1103,1855,"DVL1"
"236","ENST00000378892.5","chr9",34637590,34638039,450,"*","Promoter (<=1kb)",9,34634722,34637732,3011,2,"10280",0,10280,"SIGMAR1"
"237","ENST00000379031.10","chr1",1308124,1308454,331,"*","Promoter (<=1kb)",1,1308597,1311677,3081,1,"126789",-143,126789,"PUSL1"
"238","ENST00000379099.3","chr1",1288580,1288803,224,"*","Promoter (1-2kb)",1,1287109,1290943,3835,1,"6339",1471,6339,"SCNN1D"
"239","ENST00000379143.10","chr20",5119533,5119990,458,"*","Promoter (<=1kb)",20,5114953,5119958,5006,2,"5111",0,5111,"PCNA"
"240","ENST00000379256.4","chr10",11283961,11284215,255,"*","Intron (ENST00000637215.1/10659, intron 9 of 14)",10,11316833,11319884,3052,2,"414196",35669,414196,"CELF2-AS1"
"241","ENST00000379256.4","chr10",11283989,11284498,510,"*","Intron (ENST00000637215.1/10659, intron 9 of 14)",10,11316833,11319884,3052,2,"414196",35386,414196,"CELF2-AS1"
"242","ENST00000379333.5","chr20",5027502,5027682,181,"*","Distal Intergenic",20,4852356,5010293,157938,2,"9962",-17209,9962,"SLC23A2"
"243","ENST00000380711.3","chr22",50582514,50583033,520,"*","Promoter (<=1kb)",22,50583026,50583877,852,1,"100144603",0,100144603,"CHKB-DT"
"244","ENST00000380996.9","chr11",2400164,2400796,633,"*","Promoter (<=1kb)",11,2400488,2403878,3391,1,"10078",0,10078,"TSSC4"
"245","ENST00000381089.7","chrX",6533044,6533368,325,"*","Promoter (1-2kb)",23,6533618,6535118,1501,2,"51481",1750,51481,"VCX3A"
"246","ENST00000381306.7","chr9",6757688,6757897,210,"*","Promoter (<=1kb)",9,6757656,7170932,413277,1,"23081",32,23081,"KDM4C"
"247","ENST00000381348.5","chr22",41951997,41952511,515,"*","Promoter (<=1kb)",22,41952150,41958939,6790,1,"339674",0,339674,"SMIM45"
"248","ENST00000381567.8","chrX",1049715,1050054,340,"*","Distal Intergenic",23,1190897,1212634,21738,2,"64109",162580,64109,"CRLF2"
"249","ENST00000381624.4","chr19",5720132,5720796,665,"*","Promoter (<=1kb)",19,5720637,5778734,58098,1,"257062",0,257062,"CATSPERD"
"250","ENST00000382038.7","chr5",34915302,34915583,282,"*","Promoter (<=1kb)",5,34905260,34915504,10245,2,"5810",0,5810,"RAD1"
"251","ENST00000383925.1","chr1",16513936,16514615,680,"*","Promoter (<=1kb)",1,16514122,16514285,164,2,"26871",0,124905573,"RNU1-1"
"252","ENST00000383925.1","chr1",16513936,16514615,680,"*","Promoter (<=1kb)",1,16514122,16514285,164,2,"26871",0,124905321,"RNU1-1"
"253","ENST00000383925.1","chr1",16513936,16514615,680,"*","Promoter (<=1kb)",1,16514122,16514285,164,2,"26871",0,124904613,"RNU1-1"
"254","ENST00000383925.1","chr1",16513936,16514615,680,"*","Promoter (<=1kb)",1,16514122,16514285,164,2,"26871",0,124905809,"RNU1-1"
"255","ENST00000383925.1","chr1",16513936,16514615,680,"*","Promoter (<=1kb)",1,16514122,16514285,164,2,"26871",0,26871,"RNU1-1"
"256","ENST00000384010.1","chr1",143729426,143729814,389,"*","Promoter (<=1kb)",1,143729407,143729570,164,2,"26863",0,124905573,"RNVU1-18"
"257","ENST00000384010.1","chr1",143729426,143729814,389,"*","Promoter (<=1kb)",1,143729407,143729570,164,2,"26863",0,124905321,"RNVU1-18"
"258","ENST00000384010.1","chr1",143729426,143729814,389,"*","Promoter (<=1kb)",1,143729407,143729570,164,2,"26863",0,124904613,"RNVU1-18"
"259","ENST00000384010.1","chr1",143729426,143729814,389,"*","Promoter (<=1kb)",1,143729407,143729570,164,2,"26863",0,26863,"RNVU1-18"
"260","ENST00000384010.1","chr1",143729426,143729814,389,"*","Promoter (<=1kb)",1,143729407,143729570,164,2,"26863",0,124905809,"RNVU1-18"
"261","ENST00000384278.1","chr1",16904906,16905255,350,"*","Exon (ENST00000703056.1/ENST00000703056.1, exon 1 of 1)",1,16895980,16896143,164,1,"26870",8926,124905573,"RNU1-2"
"262","ENST00000384278.1","chr1",16904906,16905255,350,"*","Exon (ENST00000703056.1/ENST00000703056.1, exon 1 of 1)",1,16895980,16896143,164,1,"26870",8926,124904613,"RNU1-2"
"263","ENST00000384278.1","chr1",16904906,16905255,350,"*","Exon (ENST00000703056.1/ENST00000703056.1, exon 1 of 1)",1,16895980,16896143,164,1,"26870",8926,124905574,"RNU1-2"
"264","ENST00000384278.1","chr1",16904906,16905255,350,"*","Exon (ENST00000703056.1/ENST00000703056.1, exon 1 of 1)",1,16895980,16896143,164,1,"26870",8926,124905809,"RNU1-2"
"265","ENST00000384278.1","chr1",16904906,16905255,350,"*","Exon (ENST00000703056.1/ENST00000703056.1, exon 1 of 1)",1,16895980,16896143,164,1,"26870",8926,124905321,"RNU1-2"
"266","ENST00000384278.1","chr1",16904906,16905255,350,"*","Exon (ENST00000703056.1/ENST00000703056.1, exon 1 of 1)",1,16895980,16896143,164,1,"26870",8926,26870,"RNU1-2"
"267","ENST00000384278.1","chr1",16895718,16896043,326,"*","Promoter (<=1kb)",1,16895980,16896143,164,1,"26870",0,124905573,"RNU1-2"
"268","ENST00000384278.1","chr1",16895718,16896043,326,"*","Promoter (<=1kb)",1,16895980,16896143,164,1,"26870",0,124904613,"RNU1-2"
"269","ENST00000384278.1","chr1",16895718,16896043,326,"*","Promoter (<=1kb)",1,16895980,16896143,164,1,"26870",0,124905574,"RNU1-2"
"270","ENST00000384278.1","chr1",16895718,16896043,326,"*","Promoter (<=1kb)",1,16895980,16896143,164,1,"26870",0,124905809,"RNU1-2"
"271","ENST00000384278.1","chr1",16895718,16896043,326,"*","Promoter (<=1kb)",1,16895980,16896143,164,1,"26870",0,124905321,"RNU1-2"
"272","ENST00000384278.1","chr1",16895718,16896043,326,"*","Promoter (<=1kb)",1,16895980,16896143,164,1,"26870",0,26870,"RNU1-2"
"273","ENST00000384659.1","chr1",16740249,16740594,346,"*","Promoter (<=1kb)",1,16740516,16740679,164,1,"6060",0,6060,"RNU1-4"
"274","ENST00000384659.1","chr1",16740249,16740594,346,"*","Promoter (<=1kb)",1,16740516,16740679,164,1,"6060",0,26863,"RNU1-4"
"275","ENST00000384659.1","chr1",16740249,16740594,346,"*","Promoter (<=1kb)",1,16740516,16740679,164,1,"6060",0,124905573,"RNU1-4"
"276","ENST00000384659.1","chr1",16740249,16740594,346,"*","Promoter (<=1kb)",1,16740516,16740679,164,1,"6060",0,124905809,"RNU1-4"
"277","ENST00000384659.1","chr1",16740249,16740594,346,"*","Promoter (<=1kb)",1,16740516,16740679,164,1,"6060",0,124904613,"RNU1-4"
"278","ENST00000384659.1","chr1",16740249,16740594,346,"*","Promoter (<=1kb)",1,16740516,16740679,164,1,"6060",0,124905321,"RNU1-4"
"279","ENST00000384782.1","chr1",16666877,16667153,277,"*","Promoter (<=1kb)",1,16666785,16666948,164,2,"26869",0,124905573,"RNU1-3"
"280","ENST00000384782.1","chr1",16666877,16667153,277,"*","Promoter (<=1kb)",1,16666785,16666948,164,2,"26869",0,26869,"RNU1-3"
"281","ENST00000384782.1","chr1",16666877,16667153,277,"*","Promoter (<=1kb)",1,16666785,16666948,164,2,"26869",0,124904613,"RNU1-3"
"282","ENST00000384782.1","chr1",16666877,16667153,277,"*","Promoter (<=1kb)",1,16666785,16666948,164,2,"26869",0,124905321,"RNU1-3"
"283","ENST00000384782.1","chr1",16666877,16667153,277,"*","Promoter (<=1kb)",1,16666785,16666948,164,2,"26869",0,124905809,"RNU1-3"
"284","ENST00000384865.1","chr7",136972807,136973279,473,"*","Intron (ENST00000680005.1/1129, intron 2 of 3)",7,136903167,136903294,128,1,"574443",69640,574443,"MIR490"
"285","ENST00000384960.1","chr9",137845740,137845961,222,"*","Intron (ENST00000462942.3/79813, intron 20 of 21)",9,137838419,137838516,98,1,"693187",7321,693187,"MIR602"
"286","ENST00000385208.1","chr17",66798808,66799388,581,"*","Intron (ENST00000413366.8/5578, intron 16 of 16)",17,66787072,66787168,97,1,"693219",11736,693219,"MIR634"
"287","ENST00000389231.9","chr12",6851521,6852424,904,"*","Promoter (<=1kb)",12,6852148,6866620,14473,1,"8078",0,8078,"USP5"
"288","ENST00000389441.8","chr12",129088419,129088758,340,"*","Promoter (2-3kb)",12,129071725,129086000,14276,2,"121256",-2419,121256,"TMEM132D"
"289","ENST00000389983.7","chr22",49998244,49998448,205,"*","3' UTR",22,49991811,50012659,20849,2,"400935",14211,400935,"IL17REL"
"290","ENST00000391153.1","chr2",17964147,17964402,256,"*","Intron (ENST00000465292.5/3790, intron 2 of 4)",2,18040606,18040733,128,2,"124900534",76331,124900534,""
"291","ENST00000391553.3","chr9",137223455,137223815,361,"*","Promoter (1-2kb)",9,137220259,137222240,1982,2,"727800",-1215,727800,"RNF208"
"292","ENST00000391832.7","chr19",49876704,49877579,876,"*","Promoter (<=1kb)",19,49869039,49877279,8241,2,"84335",0,84335,"AKT1S1"
"293","ENST00000392929.6","chr2",134918423,134918630,208,"*","Promoter (<=1kb)",2,134735464,134918670,183207,2,"100129961",40,NA,"CCNT2-AS1"
"294","ENST00000393295.8","chr3",129161118,129161758,641,"*","Promoter (<=1kb)",3,129127415,129161063,33649,2,"57461",-55,57461,"ISY1"
"295","ENST00000393972.7","chr2",74458224,74458427,204,"*","Promoter (<=1kb)",2,74458400,74460891,2492,1,"23559",0,23559,"WBP1"
"296","ENST00000394023.7","chr12",56189961,56190261,301,"*","Promoter (<=1kb)",12,56162983,56189567,26585,2,"6601",-394,6601,"SMARCC2"
"297","ENST00000394303.8","chr17",39197245,39197616,372,"*","Promoter (<=1kb)",17,39173453,39197669,24217,2,"782",53,782,"CACNB1"
"298","ENST00000394349.9","chr12",53675863,53676157,295,"*","Promoter (<=1kb)",12,53665170,53676083,10914,2,"517",0,517,"ATP5MC2"
"299","ENST00000394970.6","chr3",52154488,52154972,485,"*","Promoter (<=1kb)",3,52075286,52154690,79405,2,"25886",0,25886,"POC1A"
"300","ENST00000396224.1","chrX",54808527,54808915,389,"*","Promoter (<=1kb)",23,54809060,54815694,6635,1,"10916",-145,10916,"MAGED2"
"301","ENST00000396465.5","chr8",73293912,73294403,492,"*","Promoter (<=1kb)",8,73291042,73294438,3397,2,"6129",35,6129,"RPL7"
"302","ENST00000397053.6","chr10",12042960,12043361,402,"*","Promoter (<=1kb)",10,11920023,12043170,123148,2,"26019",0,26019,"UPF2"
"303","ENST00000398020.6","chr14",20461519,20461926,408,"*","Promoter (<=1kb)",14,20457858,20461465,3608,2,"90809",-54,90809,"PIP4P1"
"304","ENST00000398187.6","chr11",95789407,95789767,361,"*","Promoter (<=1kb)",11,95768953,95789615,20663,2,"143684",0,143684,"FAM76B"
"305","ENST00000399012.6","chrX",269459,269837,379,"*","Distal Intergenic",23,276322,303353,27032,1,"55344",-6485,55344,"PLCXD1"
"306","ENST00000399012.6","chrX",268572,269057,486,"*","Distal Intergenic",23,276322,303353,27032,1,"55344",-7265,55344,"PLCXD1"
"307","ENST00000399138.5","chr17",18183491,18183785,295,"*","Promoter (<=1kb)",17,18183828,18209954,26127,1,"54890",-43,54890,"ALKBH5"
"308","ENST00000399976.7","chr21",29024662,29025000,339,"*","Promoter (<=1kb)",21,29024668,29054488,29821,1,"10600",0,10600,"USP16"
"309","ENST00000400018.7","chr13",21176527,21176777,251,"*","Promoter (<=1kb)",13,21153595,21176547,22953,2,"221150",0,221150,"SKA3"
"310","ENST00000400552.1","chr20",31065069,31065298,230,"*","Distal Intergenic",20,31257664,31259632,1969,1,"245929",-192366,245929,"DEFB115"
"311","ENST00000400788.9","chr6",157311519,157312157,639,"*","Intron (ENST00000400788.9/729515, intron 3 of 3)",6,157289025,157323519,34495,2,"729515",11362,729515,"TMEM242"
"312","ENST00000403734.2","chr11",62727264,62727685,422,"*","Promoter (<=1kb)",11,62690275,62727384,37110,2,"100534595",0,NA,"HNRNPUL2-BSCL2"
"313","ENST00000405260.5","chr2",241150044,241150274,231,"*","Promoter (<=1kb)",2,241106295,241150264,43970,2,"23178",0,23178,"PASK"
"314","ENST00000405485.2","chr10",122980448,122980708,261,"*","Promoter (<=1kb)",10,122980480,122987503,7024,1,"118672",0,118672,"PSTK"
"315","ENST00000405894.3","chr2",61854351,61854713,363,"*","Promoter (<=1kb)",2,61824856,61854143,29288,2,"84140",-208,84140,"FAM161A"
"316","ENST00000406434.5","chr2",16649472,16649725,254,"*","Intron (ENST00000381323.7/81553, intron 1 of 11)",2,16552936,16665828,112893,2,"81553",16103,81553,"CYRIA"
"317","ENST00000406438.5","chr17",18314975,18315328,354,"*","Promoter (<=1kb)",17,18315293,18328056,12764,1,"140775",0,140775,"SMCR8"
"318","ENST00000406974.7","chr9",129080839,129081423,585,"*","Promoter (<=1kb)",9,129081111,129090435,9325,1,"57171",0,57171,"DOLPP1"
"319","ENST00000407524.1","chr2",239707062,239707235,174,"*","Distal Intergenic",2,239762860,239802883,40024,1,"150935",-55625,NA,""
"320","ENST00000407835.6","chr22",19479437,19479730,294,"*","Promoter (<=1kb)",22,19479457,19520612,41156,1,"8318",0,8318,"CDC45"
"321","ENST00000407973.2","chr22",24555325,24555923,599,"*","Promoter (<=1kb)",22,24546917,24555859,8943,2,"83606",0,83606,"GUCD1"
"322","ENST00000408404.1","chr10",12775320,12775626,307,"*","Intron (ENST00000619168.5/57118, intron 5 of 10)",10,12725254,12725353,100,2,"100313841",-49967,100313841,"MIR548Q"
"323","ENST00000408749.1","chr9",134164825,134165670,846,"*","Promoter (<=1kb)",9,134164439,134164564,126,2,"100151684",-261,100151684,"RNU6ATAC"
"324","ENST00000408925.4","chr6",42890844,42891111,268,"*","Promoter (<=1kb)",6,42890265,42890821,557,2,"441150",-23,441150,"C6orf226"
"325","ENST00000409148.1","chr2",80302935,80303165,231,"*","Promoter (1-2kb)",2,80301880,80304274,2395,2,"347730",1109,347730,"LRRTM1"
"326","ENST00000409398.5","chr2",197453328,197453504,177,"*","Promoter (<=1kb)",2,197453493,197474168,20676,1,"80219",0,80219,"COQ10B"
"327","ENST00000409450.7","chr2",112139965,112140175,211,"*","Promoter (1-2kb)",2,112138583,112187645,49063,1,"129804",1382,129804,"FBLN7"
"328","ENST00000411466.7","chr16",30698186,30698469,284,"*","Promoter (<=1kb)",16,30698209,30741409,43201,1,"10847",0,10847,"SRCAP"
"329","ENST00000411682.2","chr3",49094120,49094419,300,"*","Promoter (<=1kb)",3,49030265,49094363,64099,2,"54870",0,54870,"QRICH1"
"330","ENST00000412278.2","chr11",66616478,66617003,526,"*","Promoter (<=1kb)",11,66616626,66646469,29844,1,"100526737",0,100526737,"RBM14-RBM4"
"331","ENST00000413014.6","chr19",41363933,41364237,305,"*","Promoter (<=1kb)",19,41364056,41384083,20028,1,"641649",0,641649,"TMEM91"
